id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
52990006,The Bindel | South Congress | Amazing Location!,106649223,The Bindel,,78704,30.25472,-97.74539,Entire home/apt,135,30,0,,,57,218,0,
52990055,"*Brand New* Blue Sky Springs *Oasis* Pool, Hot Tub, Pickle Ball Court",15864252,Walker Luxury Vacation,,78737,30.22764,-98.02496,Entire home/apt,969,1,1,2021-11-14,0.25,14,281,1,
52990697,3 Miles to Lake Travis + Canopy Views - The Cozy Indian Creek Cottage | Professionally Cleaned + Hosted By GuestSpaces,138398089,GuestSpaces,,78734,30.38128,-97.93,Entire home/apt,555,2,5,2022-02-21,1.26,32,35,5,
52992304,Upscale apartment home | 1 BR in Austin,359036978,Casey,,78758,30.40168,-97.70652,Entire home/apt,159,90,0,,,338,365,0,
52992327,Everything you need | 1BR in Austin,359036978,Casey,,78704,30.26052,-97.74773,Entire home/apt,157,30,0,,,338,365,0,
52993073,Large Modern 4 Bed/2.5 Bath Home w/Office+Gym+Pool,26745270,Benjamin,,78725,30.21739,-97.63121,Entire home/apt,836,5,0,,,1,338,0,
52999006,Hip Space in fun Neighborhood!,1883744,Nancy,,78704,30.25359,-97.76671,Private room,79,30,0,,,7,304,0,
53001371,"Luxe Downtown 1BR w/ Gym, Deck & W/D, walk to 6th St bars, by Blueground",107434423,Blueground,,78701,30.2651,-97.742203,Entire home/apt,166,31,0,,,36,318,0,
52895921,Bachelor(ette) House | East Downtown | Sleeps 24,9796520,Preston,,78702,30.25414,-97.72155,Entire home/apt,930,3,7,2022-03-06,1.86,5,222,7,
52899140,#Private Room - 10 minutes to Downtown Austin,7567467,Chalu,,78752,30.32602,-97.68295,Private room,50,1,30,2022-03-21,5.73,12,2,30,
52899979,Perfect SXSW Corporate Booking ☆ 6 Bedrooms ☆ 4000SQFT,67108209,Lucas & Nickol,,78748,30.15833,-97.80102,Entire home/apt,631,1,3,2022-01-08,0.65,6,104,3,
52900619,East Austin Comfort,24516340,Alex,,78702,30.26502,-97.70361,Entire home/apt,442,3,2,2022-02-21,0.50,24,151,2,
52901359,“The Fox” cabin on 3 gated acres resort with pool!,260440308,Keele,,78737,30.20826,-97.95122,Entire home/apt,127,2,5,2022-03-06,1.07,12,346,5,
52901422,5 bed family home in excellent neighborhood,29008782,Michael,,78703,30.30795,-97.75257,Entire home/apt,1743,5,0,,,1,20,0,
52901819,Marlon - Private Pool!!!,118565935,Renters Club,,78757,30.33913,-97.74602,Entire home/apt,1316,1,1,2021-12-25,0.38,74,365,1,
52902424,Little Darlin' off SoCo,23502121,Angela,,78745,30.21058,-97.76419,Entire home/apt,264,2,15,2022-02-27,3.60,1,54,15,
52903639,SXSW Downtown Convention Center with Views+Parking,9015081,Kaz,,78701,30.26649,-97.73645,Entire home/apt,703,1,1,2021-10-24,0.21,1,62,1,
52905839,Cozy Southwestern Abode on Austin's Eastside,64675280,Jake,,78721,30.28408,-97.679,Entire home/apt,150,3,0,,,1,0,0,
52906191,Maple run Treehouse camper,170465200,Welcome,,78749,30.20008,-97.84689,Entire home/apt,45,1,2,2022-01-28,1.07,18,365,2,
52911303,Private Home in South Austin,134856249,Randy,,78745,30.19612,-97.82626,Entire home/apt,271,90,0,,,1,91,0,
52911915,Cozy Apt- Hyde Park,92539853,Sarah,,78751,30.30655,-97.73192,Entire home/apt,540,1,0,,,1,0,0,
52918551,Cheerful bedroom in a elegant clean home,34223871,Andrea Gladys,,78744,30.20655,-97.69382,Private room,95,1,0,,,2,364,0,
52919272,Lovely one bedroom on music lane!,167379252,Katherine,,78704,30.25326,-97.74693,Entire home/apt,500,2,0,,,1,11,0,
52920259,Awesome ATX KING SIZE 1 Bedroom in Austin.,68545397,Kevin,,78728,30.439,-97.68985,Entire home/apt,205,1,4,2022-02-27,0.90,2,122,4,
52920831,Modern 2 Bedroom  Home in Popular East Austin,1407201,Robert,,78721,30.25666,-97.68828,Entire home/apt,110,28,0,,,1,312,0,
52922044,Sophisticated Condo in East Austin,12998215,Noelle,,78702,30.265853252508325,-97.70752266968567,Entire home/apt,417,2,2,2022-03-07,2,1,10,2,
52922276,Sheva House,374645236,Michael,,78745,30.2278,-97.80365,Entire home/apt,229,2,9,2022-03-04,1.94,11,158,9,
52923465,Best ATX KING SIZE 2 Bedroom 2 Ba in Austin,68545397,Kevin,,78728,30.43995,-97.68823,Entire home/apt,225,1,8,2022-03-07,1.82,2,355,8,
52923939,"Entire Guesthouse Close to Downtown, UT, Airport",1816381,Ryan,,78702,30.26919,-97.70306,Entire home/apt,127,2,14,2022-03-09,4.94,1,138,14,
52925266,Gorgeous 1BR APT 15 minutes from Austin Airport,203862347,First Stay,,78748,30.13736,-97.79894,Entire home/apt,99,3,8,2022-02-14,1.89,3,302,8,
52928722,Spacious 3bd• Close to everything! Just like Home,428490588,Tnj,,78728,30.44627,-97.66947,Entire home/apt,507,2,8,2022-01-30,1.71,2,345,8,
52931270,Tranquil guest room with private view of garden.,9316038,Elizabeth,,78703,30.2993,-97.7643,Private room,1250,1,0,,,2,365,0,
52934363,Thoughtfully furnished 3 Bedroom home near Domain,166450729,Shara,,78727,30.42155,-97.7304,Entire home/apt,135,30,1,2022-01-30,0.71,1,314,1,
52934647,"NEW Beautiful, bright home w/ fireplace and patio",37971150,Jalaludin,,78745,30.19341,-97.81371,Entire home/apt,125,14,2,2022-01-01,0.61,1,198,2,
52935205,Tranquil guest room centrally located in Tarrytown,9316038,Elizabeth,,78703,30.30076,-97.76271,Private room,1200,1,0,,,2,365,0,
52937447,Relax in your own apt | 1BR in Austin,359036978,Casey,,78754,30.3302,-97.66338,Entire home/apt,143,30,0,,,338,365,0,
52937804,The Austin Cool Condo,44664003,Tobin,,78704,30.24191,-97.77331,Entire home/apt,150,2,6,2022-02-25,1.36,6,70,6,
52938414,"Modern, chic treehouse minutes from Downtown",124328425,Kim,,78702,30.267,-97.71542,Entire home/apt,682,2,1,2021-11-14,0.25,1,167,1,
52938474,Sweet 112 (420 friendly) tiny but big studio.,74534288,Stephen,,78753,30.38772,-97.65737,Entire home/apt,91,1,30,2022-03-10,7.50,3,52,30,
52938936,★SXSW READY★ Wrk frm Home ATX w Stnding Desks,342227160,Mohamed,,78705,30.28916,-97.75019,Entire home/apt,469,2,4,2022-02-22,1.24,14,73,4,
52941528,1 Bedroom Master in 3 bedroom  Lake Community Home,118826569,Lee,,78733,30.33526,-97.86659,Private room,139,1,0,,,5,90,0,
53001646,Cheerful 4-bdrm Midcentury Austin Home,1772803,Lauren,,78757,30.36093,-97.73569,Entire home/apt,87,14,0,,,1,137,0,
53003565,Peaceful retreat near Lake Travis newly remodeled,429089488,Anne,,78738,30.35426,-97.99603,Entire home/apt,253,2,8,2022-02-20,4.71,1,308,8,
53004057,"Charming Live/Work Oasis w/ Laundry, 4 mi from DT",94705836,Austin,,78721,30.28366,-97.68002,Entire home/apt,289,3,7,2022-03-07,2.06,15,163,7,
53004652,"Dream apartment n prime location, city views, pool",393847458,Sarah,,78704,30.25478,-97.76081,Entire home/apt,118,1,10,2022-01-23,2.34,1,141,10,
53005932,Sunny and secluded private home in East Austin!,4080954,Rebeka,,78721,30.28032,-97.6768,Entire home/apt,400,4,1,2022-02-12,1,1,328,1,
53006722,"Updated 3 bedroom, 2 bathroom house",429099249,Stephen,,78756,30.32761,-97.74611,Entire home/apt,167,7,0,,,1,357,0,
53007256,Comfortable & relaxing 1 bedroom in a modern home.,22571002,Troy,,78753,30.34823,-97.69923,Private room,85,1,18,2022-02-27,3.97,3,38,18,
53008778,ATX Penthouse Loft + Terrace Balcony!!,415697727,Jacob,,78705,30.2914,-97.74705,Entire home/apt,233,2,0,,,12,356,0,
53012121,Austin Lake Travis Family Retreat w/Decks & Views.,6416425,Cody,,78734,30.40077,-97.92592,Entire home/apt,173,2,3,2022-02-21,2.57,1,292,3,
53015328,"Cozy and quiet artist’s apartment, great location",112359,Stephanie,,78757,30.33612,-97.72317,Entire home/apt,132,2,9,2022-02-15,2.97,1,38,9,
53016030,Urban Retreat - BIG balcony and yard! SUPER CLOSE to Downtown ATX,341861648,Brett,,78702,30.25563,-97.71311,Entire home/apt,376,3,7,2022-02-09,1.78,12,275,7,
53019491,Donovan executive PRVT room,170465200,Welcome,,78758,30.39774,-97.72763,Shared room,71,7,2,2022-01-03,0.52,18,153,2,
53022475,Spacious ATX Condo + Pool!,415697727,Jacob,,78705,30.29066,-97.74909,Entire home/apt,237,2,3,2022-01-10,0.71,12,363,3,
53022657,ATX Awesome 4 Br Condo + Large Groups!,415697727,Jacob,,78751,30.31847,-97.7294,Entire home/apt,435,2,2,2021-11-26,0.50,12,358,2,
53024862,Bedroom 3 in Modern Tech Home close to Downtown,15422906,John,,78705,30.29803,-97.74499,Private room,200,1,1,2022-02-24,1,5,11,1,
53043666,Lovely 1-bedroom apartment - downtown Austin,429395946,Harrison,,78701,30.2651,-97.742203,Entire home/apt,300,3,0,,,1,352,0,
53046240,Beautiful Private room & bath in upscale area.,77788157,(Email hidden by Airbnb),,78738,30.31362,-97.9236,Private room,150,1,0,,,1,90,0,
53048253,Lakehouse Reserve&Relax~No Cleaning Fee,126619424,Sami & Caroline,,78734,30.37393,-97.92814,Entire home/apt,298,1,25,2022-03-09,6.25,1,210,25,
53049177,WanderJaunt | Harmon | Studio | North Austin,104309976,WanderJaunt,,78728,30.43422,-97.6697,Entire home/apt,128,1,9,2022-03-04,2.05,194,151,9,
53050041,Open and airy crashpad in walkable neighborhood,4187522,Kara,,78751,30.301355349832352,-97.73004194726168,Entire home/apt,91,3,0,,,1,194,0,
53050260,**NEW** POOL | HOT TUB | POOL TABLE | SPORT COURT | 13 Queen Beds | Fire Pit,152608759,Tracey,,78735,30.24444,-97.87775,Entire home/apt,2530,1,0,,,11,71,0,
53050353,La Casa Acapulco - 30 Day Min. Stay,429450949,Maureen,,78734,30.37654,-97.97414,Entire home/apt,100,15,2,2022-03-01,1.40,1,259,2,
53058492,Beautiful 4 bedroom home.,5887702,Leo,,78749,30.20483,-97.85454,Entire home/apt,400,2,0,,,1,18,0,
53058803,Bright Modern East Austin House,14890667,Rapha,,78702,30.26886,-97.71814,Entire home/apt,209,28,1,2022-01-30,0.49,2,18,1,
53059367,Casa De Yurt With Hot Tub & Sauna,19353541,Blake,,78734,30.37811,-97.94018,Entire home/apt,377,2,22,2022-03-01,5.28,6,343,22,
53060876,New!! Beautiful Eastside Downtown ATX Studio + Lounge & Gym,394675895,Joshua,,78702,30.26146,-97.72373,Entire home/apt,186,2,11,2022-02-26,3.33,2,343,11,
53061086,NEW! Adorable Studio: Quick Ride to Dtwn Austin!,124060715,Evolve,,78748,30.18103,-97.84941,Entire home/apt,181,2,0,,,50,352,0,
53061430,"Modern single family home near the Domain, Austin",31491089,Nadia,,78758,30.41456,-97.70037,Entire home/apt,110,25,2,2022-03-08,2,1,315,2,
53062033,East Austin Charmer in the Holly District,18253226,Stay Local Austin,,78702,30.25207,-97.72625,Entire home/apt,442,2,11,2022-03-07,2.92,30,331,11,
53067186,Groves on Soco next to DT/Town Lake/Zilker Park,312469392,Elliot,,78704,30.25612763735142,-97.74648731083344,Entire home/apt,388,1,40,2022-03-10,9.45,2,136,40,
53025467,Bedroom 1 in Modern Tech Home close to Downtown,15422906,John,,78705,30.29953,-97.74643,Private room,100,1,3,2022-03-05,0.68,5,8,3,
53025596,Bedroom 2 in Modern Tech Home close to Downtown,15422906,John,,78705,30.29978,-97.74548,Private room,183,1,3,2022-02-27,0.69,5,70,3,
53026311,Eastside Retreat - Rainey Street 8 min drive,429262139,Philip,,78741,30.23002,-97.70168,Entire home/apt,712,3,4,2022-02-27,1.62,3,0,4,
53026574,Modern Eastside luxury retreat with rooftop views,11651457,Rebecca,,78721,30.27346,-97.6885,Entire home/apt,596,2,10,2022-03-06,3.90,1,70,10,
53028832,East Austin luxury with heated cowboy pool,128528864,Ed,,78702,30.25391,-97.71401,Entire home/apt,886,4,1,2022-02-18,1,1,49,1,
53029439,Professionally maintained apt | 1BR in Austin,359036978,Casey,,78702,30.25875,-97.71623,Entire home/apt,173,30,0,,,338,365,0,
53029479,"Eastside Gem, Spacious and Stylish",4147674,Jessica,,78702,30.27134,-97.69909,Entire home/apt,328,2,12,2022-02-25,3.03,4,50,12,
53029788,Mosaic House Central-East/Campus area Free parking,2999857,Pascal,,78722,30.29172627705393,-97.71301299805131,Entire home/apt,400,2,0,,,1,111,0,
53032370,"NEW 'Oak Grove Bungalow'- 3BR/2.5BA + Airstream in Heart of East Austin! Fire pit, Smart TVs, Office",56373541,A Stay Above The Rest,,78702,30.27419,-97.70287,Entire home/apt,605,1,4,2022-02-13,1.07,11,148,4,
53032989,"5 Minutes from Downtown, Private room in Condo",303978202,Justin,,78701,30.28364,-97.74883,Private room,102,1,19,2022-03-05,4.52,2,56,19,
53033753,Apt 5 min downtown,76855379,Luigi,,78752,30.332565118593845,-97.69715120600004,Entire home/apt,92,3,3,2021-11-28,0.72,1,324,3,
53041959,Cozy Studio Apt in the Heart of UT North Campus,49301442,Dan,,78705,30.29633,-97.74096,Entire home/apt,120,4,2,2022-02-21,2,1,319,2,
53108765,HIDDEN GEM LOCATED 10MIN FROM THE AIRPORT & TESLA,429937705,Tracy,,78724,30.26081,-97.57358,Entire home/apt,289,2,2,2022-02-21,0.50,1,159,2,
53110978,Bouldin Creek Bungalow,36270596,Jena,,78704,30.25443,-97.75955,Entire home/apt,135,30,0,,,1,241,0,
53113124,Clean Apt | 1BR in Austin,359036978,Casey,,78745,30.19981,-97.77142,Entire home/apt,119,30,0,,,338,339,0,
53114081,"Clean, cozy place of your own | 1BR in Austin",359036978,Casey,,78735,30.2463,-97.84513,Entire home/apt,175,90,0,,,338,365,0,
53114449,Stylish Eastside House One Bedroom and Bath,22215558,Carmen,,78702,30.25673,-97.72508,Private room,99,1,3,2021-11-14,0.72,2,223,3,
53114514,"Peaceful East Austin modern home, minutes from DT",3464494,Hush Getaways,,78721,30.27627,-97.6882,Entire home/apt,540,1,8,2022-02-16,1.94,3,146,8,
53115820,"The Nook in Holly, East Austin",13293147,Emilia,,78702,30.25538,-97.71962,Entire home/apt,799,2,0,,,3,66,0,
53118931,"Sleek Downtown 1BR w/ Gym, W/D & Deck, walk to 6th St bars, by Blueground",107434423,Blueground,,78701,30.264507,-97.745468,Entire home/apt,225,31,0,,,36,357,0,
53124396,Studio Deluxe Downton Austin | Club Wyndham Austin,60442917,Emily,,78701,30.27045,-97.74785,Entire home/apt,319,3,0,,,2,82,0,
53124778,"Comfy room in brand new, LGBTQ+ friendly casa!",500739,Raudy,,78752,30.335878,-97.704567,Private room,56,2,2,2022-02-28,2,3,46,2,
53125120,Lake Austin Retreat,430064840,John,,78733,30.33725,-97.84575,Entire home/apt,250,2,0,,,1,180,0,
53069155,STYLISH 2BR CONDO 7 MIN DTATX,382236286,Vive Le Café,,78741,30.2268,-97.71979,Entire home/apt,363,1,2,2022-02-13,0.81,3,41,2,
53078440,Centrally located 3 bedroom home near the Domain,148722272,Aater,,78758,30.39954,-97.70149,Entire home/apt,167,1,4,2022-02-26,1.00,1,329,4,
53079571,Modern Private Getaway in the Heart of Austin!,353152177,Plushy,,78702,30.25502,-97.72855,Entire home/apt,356,2,8,2022-02-17,1.98,1,4,8,
53085458,Newly built 1 bedroom. Free parking in garage.,78503959,Jesse,,78741,30.23416775705699,-97.7254251642705,Entire home/apt,250,1,0,,,1,365,0,
53089793,Private One Bedroom Space Close to EVERYTHING!,75163503,Hamel,,78759,30.39574,-97.7617,Entire home/apt,150,2,1,2021-11-14,0.25,2,177,1,
53090436,"Large 1BD, Best Location in Austin.",12312909,Jourdan,,78701,30.26662,-97.74672,Entire home/apt,200,2,2,2022-03-04,0.54,1,0,2,
53090765,Luxury One Bedroom In The Domain!!!,429788109,Harwell,,78758,30.39968,-97.72187,Entire home/apt,130,1,4,2022-02-28,4,1,312,4,
53098922,2021  Beautiful Jayco Jay Flight 264BH  Near ATX,429858932,Dmitri,,78703,30.27314,-97.75586,Entire home/apt,68,1,1,2022-02-20,1,4,360,1,
53102803,"Ideal Triangle State 1BR w/ W/D, Gym, Pool & Onsite Retail, by Blueground",107434423,Blueground,,78751,30.314253,-97.733009,Entire home/apt,127,31,0,,,36,297,0,
53104183,Austin Texan Perfection-90 Sec Walk To S.Congress,17364493,S Thomas,,78704,30.25233,-97.74653,Entire home/apt,99,29,4,2022-02-28,0.90,4,6,4,
53104746,Austin Texan Perfection-90 Sec Walk To S.Congress,17364493,S Thomas,,78704,30.25248,-97.74491,Entire home/apt,99,29,2,2022-02-16,0.76,4,6,2,
53105682,2BR Deluxe Suite in Downtown Austin,60442917,Emily,,78701,30.271624,-97.747398,Entire home/apt,509,3,0,,,2,109,0,
53130530,Austin Texan Perfection-90 Sec Walk To S.Congress,17364493,S Thomas,,78704,30.25179,-97.74491,Entire home/apt,276,29,0,,,4,25,0,
53131315,Perfect place to stay for SXSW! Simple & easy.,427594989,Lydia,,78749,30.22861624562208,-97.84602400891886,Entire home/apt,126,1,1,2022-03-06,1,1,354,1,
53131710,1 Bedroom with a Yard,393834253,Hanna,,78702,30.25181,-97.69305,Entire home/apt,75,45,0,,,1,102,0,
53133158,Cozy chic vintage 2 bedroom home,62806744,Victoria,,78758,30.41454,-97.69847,Entire home/apt,176,2,3,2021-12-27,0.86,1,265,3,
53133783,Plant Pad with a Pool,189121161,Erin,,78722,30.3023,-97.71365,Entire home/apt,81,2,5,2022-03-06,2.17,1,28,5,
53137384,Lovely one bedroom apartment with Downtown View,278056888,Juan,,78702,30.25367,-97.6945,Entire home/apt,181,1,0,,,1,359,0,
53141166,"Lovely Downtown 2BR w/ Gym, W/D, Pool, walk to 6th St bars, by Blueground",107434423,Blueground,,78701,30.270571,-97.749069,Entire home/apt,307,31,0,,,36,0,0,
53141225,"Sunny Riverside 1BR w/ W/D, Gym & Pool, near Town Lake, by Blueground",107434423,Blueground,,78704,30.264778,-97.762131,Entire home/apt,173,31,0,,,36,301,0,
53145075,"Stylish Austin Home w/ WiFi, Central AC, Firepit, Gas Grill, Downtown and Access",26497220,Vacasa Texas,,78741,30.21864,-97.73829,Entire home/apt,354,2,5,2022-02-27,1.52,99,331,5,
53146467,1 private Bedroom with own bath,141211967,Sarah,,78747,30.13527,-97.76923,Private room,100,1,6,2022-03-10,2.12,2,166,6,
53151514,WanderJaunt | Marston | 1BR | Riverside,104309976,WanderJaunt,,78741,30.24143,-97.72661,Entire home/apt,198,1,6,2022-02-21,1.51,194,190,6,
53151591,WanderJaunt | Beasley | 1BR | Riverside,104309976,WanderJaunt,,78741,30.24127,-97.72485,Entire home/apt,185,1,4,2022-01-23,1.03,194,192,4,
53152153,Bargain bedroom (gated community) 15 min dtown,430280900,Babatomiwa,,78754,30.33584,-97.64783,Private room,74,7,5,2022-02-20,2.94,1,104,5,
53153958,Austin Texas 1 bedroom,428576478,Coastal Grand Vacations,,78701,30.27214,-97.74649,Entire home/apt,259,2,2,2022-03-13,0.67,3,83,2,
53156935,Entire Residential Home DT/Domain/Barr Mansion Gym,194415755,Benjamin,,78754,30.35555,-97.65384,Entire home/apt,189,2,20,2022-03-11,6.12,1,262,20,
53186216,Cheerful 1-bedroom brand new beautiful home/pool 1,324923800,Amy,,78754,30.35471,-97.65919,Private room,65,1,2,2022-02-20,0.58,6,42,2,
53186771,✦Lavish 3BR Getaway ✦6 mi- Downtown ✦SXSW ✦ACL ✦F1,370754207,Serita,,78745,30.22808,-97.81578,Entire home/apt,394,2,9,2022-03-06,2.23,6,350,9,
53186881,Modern 1 BR with great amenities near downtown.,53901492,James,,78702,30.25204,-97.69489,Entire home/apt,127,5,2,2021-12-14,0.50,1,101,2,
53187292,Luxury Loft in exclusive Austin neighborhood,2156171,Joseline,,78723,30.30187,-97.70155,Entire home/apt,191,3,2,2021-11-27,0.54,1,294,2,
53187656,Stunning Midcentury Modern Estate 7min to Downtown,22171758,Jackson,,78746,30.27129,-97.8089,Entire home/apt,966,3,12,2022-03-06,3.30,1,86,12,
53191688,Charming 3 Bedroom Home in North Austin,95718000,Brooke,,78750,30.46383,-97.79799,Entire home/apt,250,6,1,2022-02-06,0.86,1,177,1,
53194865,House Two Miles East of Downtown with private deck,430629564,Patricia,,78721,30.28032,-97.69101,Entire home/apt,182,1,16,2022-03-07,4.80,1,29,16,
53197976,The Purple Room near Downtown & ✈️,57949841,Omar & Gina,,78741,30.2198,-97.72727,Private room,39,1,4,2021-12-19,0.85,3,0,4,
53198682,Nature meets charm at peaceful east side 3 bdrm,7008255,Geoff,,78721,30.27777,-97.67816,Entire home/apt,200,30,2,2021-12-31,0.56,1,255,2,
53198813,⛵️ Luxury Lakehouse w/ Jacuzzi & Game Room,17561294,Joseph & Noura,,78734,30.36922,-97.98851,Entire home/apt,643,2,8,2022-02-25,3.12,1,269,8,
53203959,Condo near Downtown/Zilker/ S. Lamar/So. Congress,77006836,Marci,,78704,30.25209,-97.7745,Entire home/apt,276,2,6,2022-02-20,2.17,2,82,6,
53204549,"Capitol in Austin, TX/1 BEDRM DELUXE-LUXURY CONDO",308578179,N,,78701,30.27267,-97.74858,Entire home/apt,335,2,0,,,2,2,0,
53204670,1/1 condo 5 mins from downtown & walk to lake,53316858,Allyson,,78741,30.23443,-97.7292,Entire home/apt,63,21,1,2022-02-04,0.79,2,222,1,
53213161,Cheerful Private bedroom with shared bath.,195022804,Whittany,,78745,30.20264,-97.81063,Private room,44,1,16,2022-01-28,4.03,2,7,16,
53216354,*New loft apartment near downtown AUSTIN & ABIA,119122034,Shawn,,78723,30.29105751625539,-97.7048864731472,Entire home/apt,117,2,4,2022-03-06,4,1,40,4,
53217353,Spacious double room in luxurious home on Eastside,3925052,Charles,,78721,30.26639,-97.69215,Private room,100,2,1,2022-02-21,1,3,58,1,
53221295,Serene getaway,170465200,Welcome,,78759,30.39496,-97.75459,Entire home/apt,75,1,4,2022-02-16,1.00,18,162,4,
53248730,A place to call home | 2BR in Austin,368944610,Casey,,78746,30.25546,-97.79711,Entire home/apt,215,31,0,,,36,365,0,
53252315,Large Apartment DTWN | Walk to 6th Street & Rainey,219820155,EZstay,,78702,30.26347,-97.7347,Entire home/apt,406,1,11,2022-02-24,3.51,2,132,11,
53253188,Sweet 3/2 Home walk to Rainey & Convention Center,9578079,Bonny,,78702,30.25477,-97.73258,Entire home/apt,532,1,6,2022-02-14,2.17,4,131,6,
53254613,Lake House Resort Type Estate 2 Acres,180547985,Sam,,78734,30.40357,-97.91329,Entire home/apt,5000,1,0,,,4,365,0,
